,MARYLAND,SOUTHERN EASTERN,SHORE              01,ASSATEAGUE               ,PRINCESS ANNE            ,SALISBURY                ,SALISBURY POLICE BRKS    ,SALISBURY FAA AP         ,SNOW HILL 4 N            ,--DIVISIONAL DATA------->,CENTRAL EASTERN,SHORE              02,ROYAL OAK 2 SSW          ,VIENNA                   ,--DIVISIONAL DATA------->,LOWER SOUTHERN     03,MECHANICSVILLE 5 NE      ,SOLOMONS                 ,--DIVISIONAL DATA------->,UPPER SOUTHERN     04,ANNAPOLIS POLICE BRKS    ,BALTIMORE WASH INTL AP  R,BELTSVILLE               ,DALECARLIA RESERVOIR     ,GLENN DALE BELL STN      ,MD SCI CTR BALTIMORE    R,NATIONAL ARBORETUM DC    ,OXON HILL                ,UPPER MARLBORO 3 NNW     ,--DIVISIONAL DATA------->,NORTHERN EASTERN,SHORE              05,CHESTERTOWN              ,--DIVISIONAL DATA------->,NORTHERN CENTRAL   06,ABERDEEN PHILLIPS FLD    ,CATOCTIN MOUNTAIN PARK   ,CONOWINGO DAM            ,CYLBURN                  ,DAMASCUS 3 SSW           ,EMMITSBURG 2 SE          ,FREDERICK 2 NNE,MILLERS 4 NE             ,PORT DEPOSIT 2 NE        ,ROCKVILLE 1 NE           ,SMITHSBURG 2NW           ,--DIVISIONAL DATA------->,APPALACHIAN,MOUNTAIN           07,CUMBERLAND 2             ,CUMBERLAND POLICE BRK    ,FROSTBURG 2              ,HAGERSTOWN POLICE BRK    ,SHARPSBURG 5 S           ,WILLIAMSPORT             ,--DIVISIONAL DATA------->,ALLEGHENY PLATEAU  08,OAKLAND 1 SE             ,SAVAGE RIVER DAM         ,--DIVISIONAL DATA------->,DELAWARE,NORTHERN           01,BEAR 2 SW                ,NEWARK UNIV FARM         ,WILMINGTON NEW CASTLE   R,WILMINGTON PORTER RSVR   ,--DIVISIONAL DATA------->,SOUTHERN           02,DOVER                    ,GREENWOOD 2NE            ,LEWES                    ,SMYRNA 1 W               ,--DIVISIONAL DATA------->
Feb_Temp_06,39.0,35.53191489361702,40.0,35.0,39.0,39.0,40.0,39.0,40.0,36.0,39.0,38.0,36.0,36.0,38.0,35.0,38.0,38.0,38.0,36.0,37.0,36.0,36.0,37.0,33.0,35.53191489361702,35.53191489361702,33.0,35.0,33.0,33.0,36.0,35.53191489361702,35.53191489361702,35.53191489361702,35.53191489361702,35.53191489361702,35.53191489361702,35.53191489361702,35.53191489361702,35.53191489361702,35.53191489361702,33.0,34.0,35.0,35.53191489361702,28.0,35.53191489361702,34.0,34.0,33.0,26.0,30.0,28.0,34.0,35.53191489361702,34.0,34.0,34.0,38.0,35.0,40.0,38.0,35.53191489361702,35.53191489361702,35.53191489361702,35.53191489361702,35.53191489361702,35.53191489361702,,,,
Feb_Depart_06,1.0,1.2608695652173914,1.0,2.0,1.2608695652173914,1.0,1.0,1.0,3.0,1.0,1.2608695652173914,1.0,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.0,1.2608695652173914,2.0,1.2608695652173914,1.0,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.0,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.0,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.0,1.2608695652173914,1.0,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.0,2.0,1.0,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.0,1.2608695652173914,1.2608695652173914,1.0,2.0,1.0,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.2608695652173914,,,,
Mar_Temp_06,45.0,43.51020408163265,47.0,43.0,46.0,45.0,47.0,46.0,46.0,44.0,47.0,46.0,45.0,44.0,46.0,44.0,47.0,46.0,46.0,44.0,45.0,43.0,43.0,46.0,41.0,44.0,43.0,43.0,43.0,42.0,42.0,45.0,43.51020408163265,43.51020408163265,43.51020408163265,43.51020408163265,43.51020408163265,43.51020408163265,43.51020408163265,43.51020408163265,43.51020408163265,43.51020408163265,40.0,43.0,44.0,43.51020408163265,36.0,43.51020408163265,41.0,42.0,41.0,35.0,37.0,36.0,43.0,43.51020408163265,44.0,43.0,43.0,46.0,43.0,46.0,45.0,43.51020408163265,43.51020408163265,43.51020408163265,43.51020408163265,43.51020408163265,43.51020408163265,,,,
Mar_Depart_06,1.0,1.3529411764705883,1.3529411764705883,2.0,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.0,1.0,1.3529411764705883,1.3529411764705883,1.0,1.3529411764705883,1.0,1.0,1.3529411764705883,2.0,1.3529411764705883,1.3529411764705883,1.0,1.3529411764705883,1.3529411764705883,1.0,1.3529411764705883,2.0,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,2.0,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,2.0,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,2.0,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.0,1.0,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.0,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.3529411764705883,,,,
Apr_Temp_06,55.0,55.875,59.0,53.0,57.0,56.0,59.0,59.0,59.0,57.0,58.0,57.0,57.0,57.0,59.0,56.0,60.0,59.0,59.0,57.0,58.0,56.0,56.0,55.875,54.0,56.0,55.0,55.0,55.0,55.0,55.0,57.0,55.875,55.875,55.875,55.875,55.875,55.875,55.875,55.875,55.875,55.875,54.0,55.0,59.0,55.875,51.0,55.875,54.0,54.0,54.0,49.0,51.0,50.0,54.0,55.875,55.0,55.0,55.0,57.0,55.0,58.0,57.0,55.875,55.875,55.875,55.875,55.875,55.875,,,,
Apr_Depart_06,2.0,3.138888888888889,3.0,3.138888888888889,2.0,2.0,2.0,3.0,4.0,1.0,3.138888888888889,3.0,4.0,3.0,3.0,4.0,3.138888888888889,5.0,3.138888888888889,3.0,4.0,2.0,3.0,3.138888888888889,2.0,3.0,3.138888888888889,3.138888888888889,3.138888888888889,3.0,3.138888888888889,4.0,3.138888888888889,3.138888888888889,3.138888888888889,3.138888888888889,3.138888888888889,3.138888888888889,3.138888888888889,3.138888888888889,3.138888888888889,3.138888888888889,3.0,6.0,3.138888888888889,5.0,3.138888888888889,3.138888888888889,3.138888888888889,4.0,2.0,3.0,3.0,3.138888888888889,3.138888888888889,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.138888888888889,3.138888888888889,3.138888888888889,3.138888888888889,3.138888888888889,3.138888888888889,3.138888888888889,,,,
May_Temp_06,61.0,61.69387755102041,65.0,60.0,64.0,63.0,65.0,65.0,65.0,61.0,65.0,63.0,63.0,62.0,64.0,62.0,66.0,64.0,64.0,62.0,63.0,64.0,64.0,63.0,61.0,63.0,61.0,61.0,61.0,60.0,61.0,63.0,61.69387755102041,61.69387755102041,61.69387755102041,61.69387755102041,61.69387755102041,61.69387755102041,61.69387755102041,61.69387755102041,61.69387755102041,61.69387755102041,59.0,61.0,62.0,61.69387755102041,55.0,61.69387755102041,59.0,60.0,59.0,52.0,55.0,53.0,61.0,61.69387755102041,62.0,63.0,62.0,63.0,61.0,64.0,63.0,61.69387755102041,61.69387755102041,61.69387755102041,61.69387755102041,61.69387755102041,61.69387755102041,,,,
May_Depart_06,1.7777777777777777,1.7777777777777777,1.7777777777777777,2.0,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,2.0,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,4.0,2.0,2.0,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.0,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,,,,
Jun_Temp_06,71.0,71.1086956521739,74.0,70.0,73.0,72.0,74.0,74.0,74.0,70.0,74.0,72.0,73.0,72.0,74.0,71.0,75.0,74.0,74.0,71.1086956521739,73.0,70.0,70.0,73.0,68.0,72.0,71.0,69.0,72.0,69.0,71.1086956521739,72.0,71.1086956521739,71.1086956521739,71.1086956521739,71.1086956521739,71.1086956521739,71.1086956521739,71.1086956521739,71.1086956521739,71.1086956521739,71.1086956521739,71.1086956521739,71.0,73.0,71.1086956521739,64.0,71.1086956521739,70.0,71.0,69.0,62.0,65.0,64.0,70.0,71.1086956521739,71.0,71.0,71.0,73.0,71.0,73.0,72.0,71.1086956521739,71.1086956521739,71.1086956521739,71.1086956521739,71.1086956521739,71.1086956521739,,,,
Jun_Depart_06,1.0,1.15,1.0,2.0,1.0,1.15,1.15,1.0,1.0,1.0,1.15,1.0,1.0,1.15,1.0,1.0,1.15,1.0,1.15,1.15,1.0,1.0,1.15,1.0,1.15,1.15,1.15,1.15,1.15,1.15,1.15,2.0,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,2.0,1.15,1.15,1.15,1.15,1.15,1.0,1.0,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.0,1.15,1.15,1.15,1.15,1.15,1.15,1.15,,,,
Jul_Temp_06,76.0,77.30434782608695,79.0,76.0,78.0,77.0,80.0,79.0,80.0,76.0,81.0,79.0,79.0,78.0,80.0,77.0,82.0,80.0,79.0,78.0,79.0,78.0,78.0,79.0,77.30434782608695,77.0,77.0,76.0,78.0,75.0,77.30434782608695,79.0,77.30434782608695,77.30434782608695,77.30434782608695,77.30434782608695,77.30434782608695,77.30434782608695,77.30434782608695,77.30434782608695,77.30434782608695,77.30434782608695,75.0,77.0,78.0,77.30434782608695,70.0,77.30434782608695,76.0,76.0,75.0,69.0,71.0,70.0,77.30434782608695,77.30434782608695,78.0,78.0,78.0,79.0,77.0,80.0,79.0,77.30434782608695,77.30434782608695,77.30434782608695,77.30434782608695,77.30434782608695,77.30434782608695,,,,
Jul_Depart_06,1.878787878787879,1.878787878787879,2.0,1.878787878787879,1.0,1.0,1.0,1.0,2.0,1.878787878787879,1.878787878787879,2.0,3.0,1.0,3.0,2.0,1.878787878787879,2.0,1.878787878787879,2.0,2.0,1.0,2.0,2.0,1.878787878787879,1.0,1.878787878787879,1.878787878787879,1.878787878787879,1.0,1.878787878787879,4.0,1.878787878787879,1.878787878787879,1.878787878787879,1.878787878787879,1.878787878787879,1.878787878787879,1.878787878787879,1.878787878787879,1.878787878787879,1.878787878787879,2.0,4.0,1.878787878787879,1.0,1.878787878787879,1.878787878787879,1.878787878787879,2.0,1.878787878787879,2.0,1.0,1.878787878787879,1.878787878787879,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.878787878787879,1.878787878787879,1.878787878787879,1.878787878787879,1.878787878787879,1.878787878787879,1.878787878787879,,,,
Aug_Temp_06,77.0,76.6875,79.0,75.0,77.0,77.0,78.0,79.0,79.0,75.0,81.0,78.0,78.0,78.0,79.0,76.0,82.0,80.0,79.0,78.0,79.0,77.0,77.0,79.0,74.0,76.0,76.0,74.0,77.0,74.0,76.6875,78.0,76.6875,76.6875,76.6875,76.6875,76.6875,76.6875,76.6875,76.6875,76.6875,76.6875,75.0,76.0,79.0,76.6875,71.0,76.6875,76.6875,76.0,75.0,69.0,72.0,71.0,75.0,77.0,76.0,76.0,76.0,78.0,76.0,79.0,78.0,76.6875,76.6875,76.6875,76.6875,76.6875,76.6875,,,,
Aug_Depart_06,2.0,2.6052631578947367,3.0,2.6052631578947367,2.0,2.0,2.0,3.0,3.0,1.0,2.6052631578947367,4.0,3.0,3.0,3.0,3.0,2.6052631578947367,3.0,2.6052631578947367,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.6052631578947367,2.6052631578947367,2.6052631578947367,1.0,2.6052631578947367,4.0,2.6052631578947367,2.6052631578947367,2.6052631578947367,2.6052631578947367,2.6052631578947367,2.6052631578947367,2.6052631578947367,2.6052631578947367,2.6052631578947367,2.6052631578947367,2.0,6.0,2.6052631578947367,4.0,2.6052631578947367,2.6052631578947367,2.6052631578947367,4.0,2.0,3.0,3.0,2.6052631578947367,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.6052631578947367,2.6052631578947367,2.6052631578947367,2.6052631578947367,2.6052631578947367,2.6052631578947367,2.6052631578947367,,,,
Sep_Temp_06,68.0,65.04081632653062,68.0,64.0,67.0,67.0,68.0,68.0,68.0,64.0,70.0,67.0,65.0,66.0,67.0,64.0,68.0,67.0,67.0,66.0,66.0,67.0,67.0,66.0,62.0,64.0,64.0,63.0,64.0,62.0,65.04081632653062,65.0,65.04081632653062,65.04081632653062,65.04081632653062,65.04081632653062,65.04081632653062,65.04081632653062,65.04081632653062,65.04081632653062,65.04081632653062,65.04081632653062,62.0,64.0,65.0,65.04081632653062,58.0,65.04081632653062,63.0,65.0,63.0,57.0,60.0,58.0,64.0,65.0,65.0,65.0,65.0,68.0,66.0,68.0,67.0,65.04081632653062,65.04081632653062,65.04081632653062,65.04081632653062,65.04081632653062,65.04081632653062,,,,
Sep_Depart_06,1.0,1.65625,1.0,4.0,2.0,1.0,2.0,1.0,1.65625,4.0,1.65625,1.65625,1.0,2.0,2.0,1.0,1.65625,1.0,1.65625,1.0,1.0,1.0,1.65625,2.0,2.0,2.0,1.65625,1.65625,1.65625,3.0,1.65625,1.0,1.65625,1.65625,1.65625,1.65625,1.65625,1.65625,1.65625,1.65625,1.65625,1.65625,2.0,1.65625,1.65625,1.0,1.65625,1.65625,1.65625,1.65625,3.0,1.0,1.0,1.65625,2.0,2.0,1.0,2.0,1.0,1.65625,1.0,1.65625,1.65625,1.65625,1.65625,1.65625,1.65625,1.65625,1.65625,,,,
Oct_Temp_06,59.0,54.638297872340424,59.0,55.0,58.0,57.0,58.0,58.0,58.0,53.0,59.0,56.0,55.0,55.0,56.0,54.638297872340424,60.0,56.0,56.0,55.0,56.0,56.0,56.0,54.638297872340424,53.0,53.0,53.0,53.0,54.0,52.0,54.638297872340424,54.0,54.638297872340424,54.638297872340424,54.638297872340424,54.638297872340424,54.638297872340424,54.638297872340424,54.638297872340424,54.638297872340424,54.638297872340424,54.638297872340424,51.0,53.0,53.0,54.638297872340424,47.0,54.638297872340424,53.0,54.0,52.0,46.0,48.0,47.0,54.0,56.0,54.0,54.0,55.0,58.0,55.0,58.0,57.0,54.638297872340424,54.638297872340424,54.638297872340424,54.638297872340424,54.638297872340424,54.638297872340424,,,,
Oct_Depart_06,1.5,1.5,1.5,2.0,1.5,1.5,1.0,1.5,1.5,3.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.5,1.5,1.5,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.0,1.5,1.5,1.5,1.5,3.0,1.0,1.0,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,,,,
Nov_Temp_06,53.0,48.8936170212766,53.0,50.0,52.0,52.0,52.0,52.0,52.0,48.0,52.0,50.0,49.0,49.0,49.0,48.8936170212766,55.0,49.0,50.0,49.0,50.0,50.0,50.0,51.0,47.0,46.0,48.0,47.0,47.0,46.0,48.8936170212766,49.0,48.8936170212766,48.8936170212766,48.8936170212766,48.8936170212766,48.8936170212766,48.8936170212766,48.8936170212766,48.8936170212766,48.8936170212766,48.8936170212766,46.0,47.0,47.0,48.8936170212766,43.0,48.8936170212766,46.0,48.0,46.0,40.0,43.0,42.0,49.0,48.8936170212766,49.0,49.0,49.0,52.0,50.0,53.0,52.0,48.8936170212766,48.8936170212766,48.8936170212766,48.8936170212766,48.8936170212766,48.8936170212766,,,,
Nov_Depart_06,4.0,2.8857142857142857,3.0,1.0,3.0,3.0,1.0,3.0,4.0,2.8857142857142857,2.8857142857142857,3.0,4.0,2.0,2.0,2.8857142857142857,2.8857142857142857,3.0,2.8857142857142857,3.0,3.0,3.0,4.0,3.0,3.0,1.0,2.8857142857142857,2.8857142857142857,2.8857142857142857,1.0,2.8857142857142857,3.0,2.8857142857142857,2.8857142857142857,2.8857142857142857,2.8857142857142857,2.8857142857142857,2.8857142857142857,2.8857142857142857,2.8857142857142857,2.8857142857142857,2.8857142857142857,2.0,4.0,2.8857142857142857,3.0,2.8857142857142857,2.8857142857142857,2.8857142857142857,3.0,2.8857142857142857,3.0,2.0,2.8857142857142857,2.8857142857142857,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.8857142857142857,2.8857142857142857,2.8857142857142857,2.8857142857142857,2.8857142857142857,2.8857142857142857,2.8857142857142857,,,,
Dec_Temp_06,45.0,42.40816326530612,47.0,42.0,46.0,45.0,45.0,45.0,45.0,42.0,47.0,45.0,42.0,43.0,44.0,42.0,48.0,43.0,45.0,43.0,43.0,42.0,42.0,44.0,41.0,40.0,42.0,41.0,41.0,40.0,42.40816326530612,41.0,42.40816326530612,42.40816326530612,42.40816326530612,42.40816326530612,42.40816326530612,42.40816326530612,42.40816326530612,42.40816326530612,42.40816326530612,42.40816326530612,40.0,41.0,41.0,42.40816326530612,37.0,42.40816326530612,41.0,41.0,40.0,35.0,37.0,36.0,40.0,43.0,41.0,42.0,42.0,45.0,43.0,47.0,45.0,42.40816326530612,42.40816326530612,42.40816326530612,42.40816326530612,42.40816326530612,42.40816326530612,,,,
Dec_Depart_06,5.0,5.256410256410256,6.0,2.0,5.0,5.0,4.0,5.0,6.0,3.0,5.256410256410256,6.0,5.0,5.0,5.0,5.0,5.256410256410256,5.0,5.256410256410256,6.0,6.0,5.0,5.0,5.0,7.0,5.0,5.256410256410256,5.256410256410256,5.256410256410256,5.0,5.256410256410256,5.0,5.256410256410256,5.256410256410256,5.256410256410256,5.256410256410256,5.256410256410256,5.256410256410256,5.256410256410256,5.256410256410256,5.256410256410256,5.256410256410256,5.0,6.0,5.256410256410256,7.0,5.256410256410256,5.256410256410256,5.256410256410256,6.0,4.0,6.0,6.0,5.256410256410256,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.256410256410256,5.256410256410256,5.256410256410256,5.256410256410256,5.256410256410256,5.256410256410256,5.256410256410256,,,,
Ann_Temp_06,58.0,56.333333333333336,60.0,55.0,59.0,58.0,59.0,59.0,59.0,56.0,60.0,58.0,57.0,57.0,58.0,56.333333333333336,60.0,58.0,58.0,56.333333333333336,58.0,57.0,57.0,56.333333333333336,56.333333333333336,56.333333333333336,56.333333333333336,55.0,55.0,54.0,56.333333333333336,57.0,56.333333333333336,56.333333333333336,56.333333333333336,56.333333333333336,56.333333333333336,56.333333333333336,56.333333333333336,56.333333333333336,56.333333333333336,56.333333333333336,56.333333333333336,55.0,56.0,56.333333333333336,49.0,56.333333333333336,56.333333333333336,55.0,54.0,48.0,50.0,49.0,56.333333333333336,56.333333333333336,56.0,56.0,56.0,58.0,56.0,59.0,58.0,56.333333333333336,56.333333333333336,56.333333333333336,56.333333333333336,56.333333333333336,56.333333333333336,,,,
Ann_Depart_06,2.0,1.7666666666666666,2.0,1.7666666666666666,1.0,1.0,1.0,2.0,3.0,1.7666666666666666,1.7666666666666666,2.0,2.0,1.0,2.0,1.7666666666666666,1.7666666666666666,2.0,1.7666666666666666,1.7666666666666666,2.0,1.0,2.0,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.0,1.7666666666666666,3.0,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.0,3.0,1.7666666666666666,2.0,1.7666666666666666,1.7666666666666666,1.7666666666666666,2.0,1.7666666666666666,2.0,1.0,1.7666666666666666,1.7666666666666666,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,,,,
Jan_Temp_07,42.0,36.51020408163265,43.0,39.0,42.0,42.0,42.0,42.0,42.0,39.0,41.0,40.0,38.0,38.0,40.0,38.0,0.0,43.0,39.0,41.0,39.0,40.0,38.0,38.0,40.0,35.0,35.0,37.0,36.0,0.0,36.51020408163265,35.0,36.51020408163265,36.51020408163265,36.51020408163265,36.51020408163265,36.51020408163265,36.51020408163265,36.51020408163265,36.51020408163265,36.51020408163265,36.51020408163265,37.0,35.0,36.0,35.0,36.51020408163265,30.0,36.51020408163265,35.0,37.0,34.0,30.0,32.0,31.0,37.0,36.51020408163265,38.0,37.0,37.0,41.0,39.0,43.0,41.0,36.51020408163265,36.51020408163265,36.51020408163265,36.51020408163265,36.51020408163265,36.51020408163265,,,
Jan_Depart_07,6.0,5.684210526315789,6.0,4.0,5.0,6.0,6.0,6.0,7.0,4.0,5.684210526315789,6.0,6.0,6.0,6.0,6.0,5.684210526315789,5.684210526315789,6.0,5.684210526315789,7.0,6.0,5.0,6.0,6.0,6.0,4.0,5.684210526315789,5.684210526315789,5.684210526315789,5.684210526315789,4.0,5.684210526315789,5.684210526315789,5.684210526315789,5.684210526315789,5.684210526315789,5.684210526315789,5.684210526315789,5.684210526315789,5.684210526315789,5.684210526315789,6.0,5.684210526315789,5.0,5.0,5.684210526315789,6.0,5.684210526315789,5.684210526315789,5.684210526315789,5.0,3.0,6.0,5.0,5.684210526315789,5.684210526315789,6.0,7.0,6.0,6.0,6.0,7.0,7.0,5.684210526315789,5.684210526315789,5.684210526315789,5.684210526315789,5.684210526315789,5.684210526315789,,,
Feb_Temp_07,34.0,27.604166666666668,33.0,30.0,32.0,32.0,31.0,31.0,31.0,28.0,32.0,30.0,29.0,28.0,29.0,28.0,27.604166666666668,32.0,29.0,30.0,28.0,29.0,28.0,28.0,29.0,24.0,26.0,27.0,26.0,27.604166666666668,27.0,24.0,27.604166666666668,27.604166666666668,27.604166666666668,27.604166666666668,27.604166666666668,27.604166666666668,27.604166666666668,27.604166666666668,27.604166666666668,27.604166666666668,27.0,23.0,26.0,26.0,27.604166666666668,18.0,27.604166666666668,25.0,26.0,24.0,16.0,20.0,18.0,28.0,27.604166666666668,28.0,26.0,27.0,31.0,29.0,32.0,30.0,27.604166666666668,27.604166666666668,27.604166666666668,27.604166666666668,27.604166666666668,27.604166666666668,,,
Feb_Depart_07,3.0,6.552631578947368,6.0,7.0,6.0,5.0,6.0,7.0,5.0,9.0,6.552631578947368,6.0,6.0,6.0,8.0,6.0,6.552631578947368,6.552631578947368,6.0,6.552631578947368,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.552631578947368,6.552631578947368,6.552631578947368,6.552631578947368,8.0,6.552631578947368,6.552631578947368,6.552631578947368,6.552631578947368,6.552631578947368,6.552631578947368,6.552631578947368,6.552631578947368,6.552631578947368,6.552631578947368,6.0,6.552631578947368,7.0,7.0,6.552631578947368,8.0,6.552631578947368,6.552631578947368,6.552631578947368,7.0,13.0,7.0,9.0,6.552631578947368,6.552631578947368,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.552631578947368,6.552631578947368,6.552631578947368,6.552631578947368,6.552631578947368,6.552631578947368,,,
Mar_Temp_07,45.0,44.20454545454545,50.0,44.0,49.0,47.0,49.0,48.0,48.0,45.0,44.20454545454545,45.0,45.0,45.0,45.0,44.20454545454545,44.20454545454545,48.0,47.0,47.0,45.0,46.0,44.0,44.0,46.0,42.0,41.0,43.0,44.0,44.20454545454545,44.20454545454545,41.0,44.20454545454545,44.20454545454545,44.20454545454545,44.20454545454545,44.20454545454545,44.20454545454545,44.20454545454545,44.20454545454545,44.20454545454545,44.20454545454545,46.0,40.0,43.0,44.0,44.20454545454545,38.0,44.20454545454545,42.0,44.20454545454545,41.0,38.0,38.0,38.0,42.0,44.20454545454545,43.0,42.0,43.0,47.0,44.0,47.0,46.0,44.20454545454545,44.20454545454545,44.20454545454545,44.20454545454545,44.20454545454545,44.20454545454545,,,
Mar_Depart_07,1.0,1.7727272727272727,3.0,1.7727272727272727,2.0,2.0,2.0,2.0,3.0,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.0,1.0,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,3.0,1.7727272727272727,1.0,1.0,1.7727272727272727,1.7727272727272727,1.0,1.0,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,3.0,1.7727272727272727,1.7727272727272727,1.0,1.7727272727272727,3.0,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.0,1.0,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,2.0,1.7727272727272727,2.0,2.0,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,,,
Apr_Temp_07,51.0,50.17391304347826,54.0,51.0,53.0,52.0,53.0,54.0,54.0,51.0,50.17391304347826,51.0,51.0,51.0,51.0,49.0,50.17391304347826,50.17391304347826,52.0,53.0,51.0,51.0,51.0,51.0,52.0,48.0,50.0,50.0,50.0,50.17391304347826,50.0,48.0,50.17391304347826,50.17391304347826,50.17391304347826,50.17391304347826,50.17391304347826,50.17391304347826,50.17391304347826,50.17391304347826,50.17391304347826,50.17391304347826,52.0,47.0,50.0,51.0,50.17391304347826,44.0,50.17391304347826,49.0,50.0,48.0,43.0,45.0,44.0,49.0,50.17391304347826,50.0,49.0,50.0,51.0,50.0,52.0,51.0,50.17391304347826,50.17391304347826,50.17391304347826,50.17391304347826,50.17391304347826,50.17391304347826,,,
Apr_Depart_07,1.8,1.8,1.0,3.0,2.0,1.0,2.0,1.8,1.8,3.0,1.8,2.0,1.0,2.0,4.0,2.0,1.8,1.8,1.0,1.8,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.8,1.8,1.8,1.8,3.0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.0,1.8,2.0,1.0,1.8,1.0,1.8,1.8,1.8,1.0,4.0,2.0,2.0,1.8,1.8,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.8,1.8,1.8,1.8,1.8,1.8,,,
